stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:43:3952:0:1","Klosterneuburg-Kierling","48.3100202179046","16.3260089253193",""
"at:43:3952:0:4","Klosterneuburg-Kierling","48.3100919141687","16.3261436726119",""
"at:43:3953:0:1","Klosterneuburg-Weidling Bhf.","48.2967845571632","16.3349920781618",""
"at:43:3953:0:6","Klosterneuburg-Weidling Bhf.","48.296808462127","16.3351358086072",""
"at:43:3963:0:1","Korneuburg Bahnhof","48.3434615592487","16.3285691238794",""
"at:43:3963:0:8","Korneuburg Bahnhof","48.3434973838953","16.3287218374777",""
"at:43:3963:0:9","Korneuburg Bahnhof","48.3434496176942","16.3285242081152",""
"at:43:3989:0:1","Kottingbrunn Bahnhof","47.9501405329052","16.22693373262",""
"at:43:3989:0:4","Kottingbrunn Bahnhof","47.9501645997379","16.227104412524",""
"at:43:3991:0:1","Kottingneusiedl Bahnhof","48.7033667247865","16.4648974514164",""
"at:43:3993:0:1","Krems Bahnhof","48.4088473396087","15.6046976846823",""
"at:43:3993:0:11","Krems Bahnhof","48.4088055977986","15.6047515835993",""
"at:43:3993:0:20","Krems Bahnhof J","48.4092707188888","15.6047605667522",""
"at:43:3993:0:3","Krems Bahnhof","48.4095390560443","15.6056948146478",""
"at:43:3993:0:9","Krems Bahnhof","48.4087400034564","15.6048324319749",""
"at:43:3995:0:1","Kritzendorf Bahnhof","48.3357646472408","16.2990504836391",""
"at:43:3995:0:4","Kritzendorf Bahnhof","48.3358482506657","16.2993020119187",""
"at:43:4003:0:1","Unterkritzendorf Bahnhof","48.3239154612648","16.3093631431023",""
"at:43:4003:0:2","Unterkritzendorf Bahnhof","48.3239572727085","16.3094978903949",""
"at:43:4015:0:1","Laa/Thaya Bahnhof","48.7237388522532","16.4026262359125",""
"at:43:4015:0:2","Laa/Thaya Bahnhof","48.7227373315145","16.4027879326637",""
"at:43:4015:0:4","Laa/Thaya Bahnhof","48.7237388522532","16.4026801348296",""
"at:43:4016:0:1","St. Pölten Bildungscampus Bahnhof","48.1894462018298","15.6151630577437",""
"at:43:4025:0:1","Ladendorf Bahnhof","48.5363097778833","16.5102893227292",""
"at:43:4025:0:2","Ladendorf Bahnhof","48.5361491775169","16.5091304960126",""
"at:43:4025:0:3","Ladendorf Bahnhof","48.5360183175825","16.5090137150256",""
"at:43:4025:0:4","Ladendorf Bahnhof","48.5362800371131","16.5103342384934",""
"at:43:4029:0:1","Langenlebarn Bahnhof","48.3274633389714","16.1216511813065",""
"at:43:4029:0:2","Langenlebarn Bahnhof","48.3275529286479","16.1216152486951",""
"at:43:4036:0:1","Langenlois Bahnhof","48.4768469055205","15.6861838641161",""
"at:43:4036:0:2","Langenlois Bahnhof","48.4767992644146","15.6858874200723",""
"at:43:4036:0:3","Langenlois Bahnhof","48.4768349952482","15.6862557293389",""
"at:43:4045:0:1","Langenzersdorf Bahnhof","48.3063396743764","16.3561114704943",""
"at:43:4045:0:3","Langenzersdorf Bahnhof","48.3063695499865","16.3561384199529",""
"at:43:4054:0:1","Lanzendorf-Rannersdorf Bahnhof","48.1132540712285","16.4474791180549",""
"at:43:4054:0:2","Lanzendorf-Rannersdorf Bahnhof","48.1134459971115","16.4484762480204",""
"at:43:4054:0:4","Lanzendorf-Rannersdorf Bahnhof","48.1132600689232","16.4473264044565",""
"at:43:4067:0:2","Laxenburg-Biedermannsdorf Bhf.","48.0775013764424","16.3566504596649",""
"at:43:4083:0:1","Leobendorf-Burg Kreuzenstein Bhf.","48.3644982329432","16.3019520420072",""
"at:43:4083:0:2","Leobendorf-Burg Kreuzenstein Bhf.","48.3645638843315","16.3020508566885",""
"at:43:4084:0:1","Leobersdorf Bahnhof","47.93818394814","16.2309492019405",""
"at:43:4084:0:2","Leobersdorf Bahnhof","47.9375700981461","16.2307964883422",""
"at:43:4084:0:3","Leobersdorf Bahnhof","47.9374858436565","16.230868353565",""
"at:43:4084:0:4","Leobersdorf Bahnhof","47.9381899662411","16.2310210671633",""
"at:43:4084:0:5","Leobersdorf Bahnhof","47.9382381110248","16.23126361229",""
"at:43:4084:0:6","Leobersdorf Bahnhof","47.9382501472138","16.2313264943599",""
"at:43:4092:0:1","Kledering Bahnhofplatz","48.1317596247365","16.4386666451164",""
"at:43:4102:0:1","Limberg-Maissau Bahnhof","48.5923341341862","15.8634124865447",""
"at:43:4102:0:2","Limberg-Maissau Bahnhof","48.5923044263421","15.8634124865447",""
"at:43:4132:0:1","Marchegg Bahnhof","48.2495205027111","16.9185287036542",""
"at:43:4132:0:2","Marchegg Bahnhof","48.2498435174258","16.917908866108",""
"at:43:4132:0:3","Marchegg Bahnhof","48.2494188124712","16.9184478552786",""
"at:43:4132:0:4","Marchegg Bahnhof","48.2493948853266","16.9184209058201",""
"at:43:4140:0:1","Maria Anzbach Bahnhof","48.1878771131316","15.9348734674064",""
"at:43:4140:0:2","Maria Anzbach Bahnhof","48.1879729367195","15.9349273663234",""
"at:43:4142:0:1","Maria Ellend Bahnhof","48.1097333036278","16.6881737153153",""
"at:43:4142:0:3","Maria Ellend Bahnhof","48.1098232751387","16.688137782704",""
"at:43:4165:0:1","Maria Lanzendorf Bahnhof","48.1024090943728","16.4194965969506",""
"at:43:4165:0:3","Maria Lanzendorf Bahnhof","48.1024570860366","16.4194696474921",""
"at:43:4196:0:1","Michelhausen Bahnhof","48.2965514831796","15.9345141412927",""
"at:43:4202:0:13","Mistelbach Bahnhof","48.5658634639071","16.5651674034437",""
"at:43:4202:0:7","Mistelbach Bahnhof","48.5656791785165","16.5639456946572",""
"at:43:4202:0:8","Mistelbach Bahnhof","48.5657445701836","16.5638828125873",""
"at:43:4202:0:9","Mistelbach Bahnhof","48.5657921277066","16.5638468799759",""
"at:43:4204:0:1","Mistelbach Hauptplatz","48.5694182571229","16.5722012121194",""
"at:43:4204:0:3","Mistelbach Hauptplatz","48.5696738597141","16.5722012121194",""
"at:43:4207:0:1","Mistelbach Stadt","48.5709340210441","16.5689043950262",""
"at:43:4216:0:1","Moosbierbaum-Heiligeneich Bf.","48.3060528676291","15.9008632507449",""
"at:43:4216:0:4","Moosbierbaum-Heiligeneich Bf.","48.306076768253","15.9008902002034",""
"at:43:4225:0:1","Muckendorf-Wipfing Bahnhof","48.3282158873629","16.1504062535552",""
"at:43:4225:0:2","Muckendorf-Wipfing Bahnhof","48.3283114482688","16.150415236708",""
"at:43:4231:0:1","Münchendorf Bahnhof","48.0322454172148","16.3860792683767",""
"at:43:4231:0:4","Münchendorf Bahnhof","48.0322454172148","16.3861331672938",""
"at:43:4231:0:5","Münchendorf Bahnhof","48.0322514243589","16.386294864045",""
"at:43:4231:0:7","Münchendorf Bahnhof","48.0322514243589","16.3862589314336",""
"at:43:4239:0:1","Mödling Bahnhof","48.0857172762509","16.2956638350175",""
"at:43:4239:0:13","Mödling Bahnhof","48.0858072897995","16.2959333296028",""
"at:43:4239:0:14","Mödling Bahnhof","48.0857592825932","16.2957985823102",""
"at:43:4239:0:15","Mödling Bahnhof","48.0857352789732","16.2957267170874",""
"at:43:4239:0:7","Mödling Bahnhof","48.0851951945628","16.2955111214192",""
"at:43:4239:0:8","Mödling Bahnhof","48.0853152138107","16.2954302730436",""
"at:43:4301:0:1","Möllersdorf Aspangbahn","48.029806458832","16.3131181009904",""
"at:43:4318:0:2","Neubau-Kreuzstetten Bahnhof","48.4972272390036","16.5018002432931",""
"at:43:4318:0:3","Neubau-Kreuzstetten Bahnhof","48.4973581991751","16.5018182095988",""
"at:43:4318:0:4","Neubau-Kreuzstetten Bahnhof","48.4974058209717","16.5007671807162",""
"at:43:4318:0:5","Neubau-Kreuzstetten Bahnhof","48.4974296318533","16.5007132817992",""
"at:43:4337:0:1","Neulengbach Bahnhof","48.1995363303892","15.8932365539816",""
"at:43:4337:0:2","Neulengbach Bahnhof","48.1993626891947","15.8931557056061",""
"at:43:4337:0:3","Neulengbach Bahnhof","48.1993327509983","15.8931377393004",""
"at:43:4338:0:1","Neulengbach Stadt Bahnhof","48.1961951310138","15.9065945022584",""
"at:43:4338:0:4","Neulengbach Stadt Bahnhof","48.1962789630538","15.9066484011754",""
"at:43:4377:0:1","Niederkreuzstetten Bahnhof","48.4777758981443","16.479683720995",""
"at:43:4395:0:1","Obereggendorf Bahnhof","47.8496542183557","16.2967957122757",""
"at:43:4395:0:2","Obereggendorf Bahnhof","47.8498531551491","16.2981611515077",""
"at:43:4395:0:3","Obereggendorf Bahnhof","47.8496843603431","16.2967687628171",""
"at:43:4408:0:1","Oberolberndorf Bahnhof","48.4135281680888","16.1742834738104",""
"at:43:4417:0:1","Obersdorf Bahnhof","48.3623018468207","16.5167302433173",""
"at:43:4417:0:2","Obersdorf Bahnhof","48.3623078153895","16.5166493949417",""
"at:43:4423:0:1","Oberwaltersdorf Bahnhof","47.9752842595598","16.3284343765868",""
"at:43:4429:0:1","Oberweiden Bahnhof","48.3062799231036","16.8336379092931",""
"at:43:4440:0:1","Ollersbach Bahnhof","48.191548226283","15.8481051941012",""
"at:43:4440:0:4","Ollersbach Bahnhof","48.1916380544667","15.8480512951841",""
"at:43:4455:0:1","Paasdorf Bahnhof","48.546373051194","16.5349840098931",""
"at:43:4455:0:2","Paasdorf Bahnhof","48.5460816488327","16.5352535044784",""
"at:43:4455:0:3","Paasdorf Bahnhof","48.5460162317455","16.5352804539369",""
"at:43:4500:0:1","Perchtoldsdorf Bahnhof","48.1229214460815","16.2846235401742",""
"at:43:4500:0:2","Perchtoldsdorf Bahnhof","48.1229154495146","16.2844259108116",""
"at:43:4500:0:3","Perchtoldsdorf Bahnhof","48.1227115658229","16.2856296532925",""
"at:43:4500:0:4","Perchtoldsdorf Bahnhof","48.1226995726394","16.2854949059999",""
"at:43:4531:0:1","Petronell-Carnuntum Bahnhof","48.1059243651858","16.867737957483",""
"at:43:4531:0:4","Petronell-Carnuntum Bahnhof","48.1059003709781","16.8677559237887",""
"at:43:4533:0:1","Pfaffstätten Bahnhof","48.0182288433052","16.258805958905",""
"at:43:4533:0:2","Pfaffstätten Bahnhof","48.0185292813439","16.2589407061976",""
"at:43:4533:0:3","Pfaffstätten Bahnhof","48.0181327027631","16.259030537726",""
"at:43:4549:0:1","Plank am Kamp Bahnhof","48.5578137277462","15.6733379555514",""
"at:43:4549:0:2","Plank am Kamp Bahnhof","48.5568326900534","15.6739128773333",""
"at:43:4549:0:3","Plank am Kamp Bahnhof","48.5575818478267","15.6737691468879",""
"at:43:4549:0:4","Plank am Kamp Bahnhof","48.5578137277462","15.6732840566344",""
"at:43:4552:0:1","Platt Bahnhof","48.6745637663094","15.9661348392981",""
"at:43:4556:0:1","Pottenbrunn Bahnhof","48.2237265778937","15.702667949582",""
"at:43:4556:0:4","Pottenbrunn Bahnhof","48.2237624866174","15.7026589664292",""
"at:43:4562:0:1","Pottendorf-Landegg Bahnhof","47.9052122991368","16.3959068375864",""
"at:43:4562:0:2","Pottendorf-Landegg Bahnhof","47.9051099260826","16.3952690337346",""
"at:43:4562:0:3","Pottendorf-Landegg Bahnhof","47.9051761674937","16.3959697196563",""
"at:43:4565:0:1","Pottenstein an der Triesting Bhf.","47.9620582601231","16.0890513196413",""
"at:43:4565:0:2","Pottenstein an der Triesting Bhf.","47.9617454624347","16.0896801403402",""
"at:43:4565:0:3","Pottenstein an der Triesting Bhf.","47.9616973395453","16.0896172582703",""
"at:43:4565:0:4","Pottenstein an der Triesting Bhf.","47.9620221681788","16.0889614881128",""
"at:43:4574:0:1","Pressbaum Bahnhof","48.1811630269887","16.0775618671558",""
"at:43:4574:0:2","Pressbaum Bahnhof","48.1812468836216","16.0774540693217",""
"at:43:4601:0:1","Purkersdorf Sanatorium Bhf.","48.2050566160383","16.1988523968345",""
"at:43:4601:0:2","Purkersdorf Sanatorium Bhf.","48.2052841204696","16.1978642500218",""
"at:43:4601:0:3","Purkersdorf Sanatorium Bhf.","48.2062599832767","16.2006130947916",""
"at:43:4601:0:4","Purkersdorf Sanatorium Bhf.","48.2063437988471","16.2005951284859",""
"at:43:4603:0:3","Purkersdorf Zentrum Bahnhof","48.2060145226031","16.1754063679157",""
"at:43:4603:0:4","Purkersdorf Zentrum Bahnhof","48.2059426802321","16.1754961994441",""
"at:43:4605:0:3","Unterpurkersdorf Bahnhof","48.2075531225238","16.1886205857469",""
"at:43:4605:0:4","Unterpurkersdorf Bahnhof","48.2076489093173","16.1886385520526",""
"at:43:4605:0:6","Unterpurkersdorf Bahnhof","48.2072956946285","16.188557703677",""
"at:43:4613:0:1","Raasdorf Bahnhof","48.2390333797836","16.582540821041",""
"at:43:4613:0:2","Raasdorf Bahnhof","48.2386444833413","16.5817503035909",""
"at:43:4613:0:3","Raasdorf Bahnhof","48.2390692777677","16.5825318378882",""
"at:43:4616:0:1","Rabensburg Bahnhof","48.6519522563326","16.8947323317745",""
"at:43:4616:0:2","Rabensburg Bahnhof","48.6519344526699","16.8945886013291",""
"at:43:4639:0:1","Regelsbrunn Bahnhof","48.1070820723993","16.7803767960902",""
"at:43:4639:0:4","Regelsbrunn Bahnhof","48.1069741008085","16.7803947623959",""
"at:43:4651:0:1","Rekawinkel Bahnhof","48.1798991711218","16.0316399898252",""
"at:43:4651:0:3","Rekawinkel Bahnhof","48.1796955137069","16.0315142256854",""
"at:43:4656:0:1","Retz Bahnhof","48.7535501433922","15.957016939163",""
"at:43:4656:0:4","Retz Bahnhof","48.7535382982193","15.9570798212329",""
"at:43:4671:0:1","Rohrendorf","48.4231389134062","15.656656240723",""
"at:43:4671:0:2","Rohrendorf/Krems Bahnhof","48.4234310229926","15.656314880915",""
"at:43:4671:0:3","Rohrendorf/Krems Bahnhof","48.4236337102904","15.6575006570902",""
"at:43:4674:0:1","Rosenburg Bahnhof","48.6283865754676","15.6433252419048",""
"at:43:4674:0:2","Rosenburg Bahnhof","48.6288378102554","15.6432803261406",""
"at:43:4674:0:3","Rosenburg Bahnhof","48.6287071900739","15.6437384669356",""
"at:43:4688:0:1","Sarasdorf Bahnhof","48.0231798388639","16.6772951172231",""
"at:43:4688:0:2","Sarasdorf Bahnhof","48.0232699618035","16.677304100376",""
"at:43:4695:0:1","Schleinbach Bahnhof","48.4220300739812","16.4899155320826",""
"at:43:4695:0:2","Schleinbach Bahnhof","48.4222089206858","16.490858763131",""
"at:43:4695:0:3","Schleinbach Bahnhof","48.4222387284088","16.4909396115066",""
"at:43:4695:0:4","Schleinbach Bahnhof","48.4220241124135","16.4898706163184",""
"at:43:4697:0:1","Stallegg Bahnhof","48.6157384855586","15.6436396522543",""
"at:43:4708:0:1","Flughafen Wien Bahnhof","48.1202229202475","16.5644307849107",""
"at:43:4708:0:2","Flughafen Wien Bahnhof","48.1205467508324","16.5639906104214",""
"at:43:4708:0:4","Flughafen Wien Bahnhof","48.1201569545077","16.5643050207709",""
"at:43:4710:0:4","Schwechat Bahnhof","48.1434615749306","16.4816061157033",""
"at:43:4710:0:5","Schwechat Bahnhof","48.1434975399281","16.4816600146204",""
"at:43:4742:0:1","Schönberg/Kamp Bahnhof","48.5155345690395","15.6965773719548",""
"at:43:4742:0:2","Schönberg/Kamp Bahnhof 1","48.5155464702237","15.6960832985485",""
"at:43:4742:0:4","Schönberg/Kamp Bahnhof","48.5155405196319","15.6966402540247",""
"at:43:4743:0:1","Schönborn-Mallebarn","48.4684852063715","16.159137878118",""
"at:43:4745:0:1","Schönfeld-Lassee Bahnhof","48.2510757400073","16.8071825241721",""
"at:43:4745:0:2","Schönfeld-Lassee Bahnhof","48.251189390109","16.8071825241721",""
"at:43:4745:0:3","Schönfeld-Lassee Bahnhof","48.250740769817","16.8070926926436",""
"at:43:4759:0:1","Seyring Bahnhof","48.3308974972912","16.5018810916687",""
"at:43:4759:0:3","Seyring Bahnhof","48.3308855527935","16.5019260074329",""
"at:43:4764:0:1","Siebenbrunn-Leopoldsdf","48.2456621136666","16.7039750811652",""
"at:43:4764:0:2","Siebenbrunn-Leopoldsdorf Bahnhof","48.245919348659","16.7041367779164",""
"at:43:4764:0:3","Siebenbrunn-Leopoldsdf","48.2455544335182","16.7039930474709",""
"at:43:4765:0:1","Siebenhirten (NÖ) Haltestelle","48.6111178765332","16.5318938053153",""
"at:43:4783:0:1","Sierndorf bei Stockerau Bahnhof","48.4285635318141","16.1747955135224",""
"at:43:4783:0:4","Sierndorf bei Stockerau Bahnhof","48.4285516102107","16.1748494124395",""
"at:43:4787:0:1","Sierndorf an der March Bahnhof","48.5112083033757","16.8909863570392",""
"at:43:4787:0:3","Sierndorf an der March Bahnhof","48.5111666456521","16.8911390706376",""
"at:43:4789:0:1","Sigmundsherberg Bahnhof","48.6856492513863","15.7453828413478",""
"at:43:4789:0:2","Sigmundsherberg Bahnhof","48.6858271686523","15.7456253864746",""
"at:43:4789:0:4","Sigmundsherberg Bahnhof","48.6855780843039","15.7453109761251",""
"at:43:4789:0:5","Sigmundsherberg Bahnhof","48.6855306395264","15.7452660603609",""
"at:43:4789:0:6","Sigmundsherberg Bahnhof","48.6854298192258","15.7456703022388",""
"at:43:4790:0:1","Silberwald Bahnhof","48.3282218599248","16.6777532580181",""
"at:43:4790:0:2","Silberwald Bahnhof","48.3285264596524","16.6780676683676",""
"at:43:4790:0:4","Silberwald Bahnhof","48.3281501891362","16.6777981737823",""
"at:43:4798:0:1","Sitzenberg-Reidling Bahnhof","48.3321994307688","15.8186494359308",""
"at:43:4801:0:1","Sollenau Bahnhof","47.8982143337121","16.2456456399908",""
"at:43:4801:0:3","Sollenau Bahnhof","47.8982022882057","16.2455827579209",""
"at:43:4801:0:4","Sollenau Bahnhof","47.8981781971844","16.2454300443226",""
"at:43:4814:0:1","Spillern Bahnhof","48.3758128952215","16.2568566147382",""
"at:43:4814:0:3","Spillern Bahnhof","48.3757770932935","16.2568476315853",""
"at:43:4824:0:1","St. Andrä-Wördern Bahnhof","48.333656601292","16.2087248818083",""
"at:43:4824:0:3","St. Andrä-Wördern Bahnhof","48.3338058991986","16.2085542019043",""
"at:43:4848:0:1","St. Pölten Hauptbahnhof","48.2083253984462","15.6246402839925",""
"at:43:4848:0:10","St. Pölten Hauptbahnhof","48.2082236263164","15.624613334534",""
"at:43:4848:0:11","St. Pölten Hauptbahnhof","48.2081637602632","15.6246223176868",""
"at:43:4848:0:14","St. Pölten Hauptbahnhof","48.2085229555325","15.6246762166039",""
"at:43:4848:0:15","St. Pölten Hauptbahnhof","48.2084810495475","15.6246762166039",""
"at:43:4848:0:16","St. Pölten Hauptbahnhof","48.2083792777271","15.6246492671454",""
"at:43:4848:0:7","St. Pölten Hauptbahnhof","48.2080979075239","15.6229245017996",""
"at:43:4848:0:8","St. Pölten Hauptbahnhof","48.2080679744326","15.6246223176868",""
"at:43:4849:0:1","St. Veit an der Triesting Bhf.","47.9333391494808","16.1492923426027",""
"at:43:4852:0:1","Staatz Bahnhof","48.6997442813663","16.4926014947825",""
"at:43:4852:0:2","Staatz Bahnhof","48.6994359762712","16.4929159051319",""
"at:43:4852:0:3","Staatz Bahnhof","48.6994300473086","16.4929428545905",""
"at:43:4875:0:1","Mannswörth Bahnhof","48.1365798084151","16.5074326801253",""
"at:43:4875:0:4","Mannswörth Bahnhof","48.1364898837574","16.5073608149026",""
"at:43:4881:0:1","Stiefern Bahnhof","48.5348940978471","15.6913671433062",""
"at:43:4882:0:1","Stillfried Bahnhof","48.4112146404766","16.8464389020936",""
"at:43:4882:0:3","Stillfried Bahnhof","48.4112027148038","16.8465646662333",""
"at:43:4884:0:1","Stockerau Bahnhof","48.3823880890576","16.2132074750767",""
"at:43:4884:0:4","Stockerau Bahnhof","48.3823582579726","16.2131984919239",""
"at:43:4884:0:5","Stockerau Bahnhof","48.3822627983831","16.2131625593125",""
"at:43:4884:0:6","Stockerau Bahnhof","48.3822329672247","16.2131535761597",""
"at:43:4922:0:1","Strasshof Bahnhof","48.3186827872082","16.635056332558",""
"at:43:4922:0:2","Strasshof Bahnhof","48.3173805086548","16.6352359956148",""
"at:43:4922:0:4","Strasshof Bahnhof","48.3187723923083","16.6350203999466",""
"at:43:4975:0:1","Tallesbrunn Bahnhof","48.3636507256071","16.7861529633679",""
"at:43:4975:0:2","Tallesbrunn Bahnhof","48.3635970098782","16.7862338117435",""
"at:43:4978:0:3","Tattendorf Bahnhof","47.955603416442","16.3060663260091",""
"at:43:4983:0:1","Teesdorf Bahnhof","47.9427575029492","16.2900313981853",""
"at:43:4990:0:1","Theresienfeld Bahnhof","47.8603294145247","16.2440556219377",""
"at:43:4990:0:2","Theresienfeld Bahnhof","47.8603414688398","16.2439029083394",""
"at:43:4995:0:4","Traiskirchen Aspangbahn","48.0179284035157","16.3033084980864",""
"at:43:4995:0:5","Traiskirchen Aspangbahn","48.0178983594405","16.3034162959206",""
"at:43:5005:0:1","Traismauer Bahnhof","48.3479454151865","15.745427757112",""
"at:43:5005:0:4","Traismauer Bahnhof","48.347897653154","15.7454187739592",""
"at:43:5006:0:1","Trasdorf Bahnhof","48.3151701432754","15.8799774203862",""
"at:43:5013:0:1","Trautmannsdorf/Leitha Bhf.","48.0241711825343","16.642350652666",""
"at:43:5013:0:2","Trautmannsdorf/Leitha Bhf.","48.0242673118156","16.6423596358189",""
"at:43:5013:0:3","Trautmannsdorf/Leitha Bhf.","48.0236544845759","16.6424315010416",""
"at:43:5013:0:4","Trautmannsdorf/Leitha Bhf.","48.0236244438376","16.6424135347359",""
"at:43:5023:0:1","Trumau Bahnhof","47.9926491401971","16.3321534018635",""
"at:43:5034:0:1","Tulln Bahnhof","48.3274454210172","16.06449137977",""
"at:43:5034:0:3","Tulln Bahnhof","48.3274693116214","16.0645093460757",""
"at:43:5034:0:4","Tulln Bahnhof","48.3275469560077","16.0645991776041",""
"at:43:5034:0:7","Tulln Bahnhof","48.3275708465643","16.0646171439098",""
"at:43:5057:0:1","Tulln Stadt Bahnhof","48.3283233933695","16.0533971860096",""
"at:43:5057:0:2","Tulln Stadt Bahnhof","48.3282338050464","16.0534600680795",""
"at:43:5068:0:1","Tullnerbach-Pressbaum Bahnhof","48.1859965389593","16.0933093340886",""
"at:43:5068:0:4","Tullnerbach-Pressbaum Bahnhof","48.186194182165","16.0932554351715",""
"at:43:5070:0:1","Ulrichskirchen Bahnhof","48.4024246610753","16.4882177161953",""
"at:43:5071:0:1","Ulrichskirchen Ortsmitte","48.4015956768958","16.4927901409922",""
"at:43:5071:0:2","Ulrichskirchen Ortsmitte","48.4015658570693","16.492682343158",""
"at:43:5072:0:1","Untereggendorf Bahnhof","47.8613238861005","16.3214365005225",""
"at:43:5072:0:2","Untereggendorf Bahnhof","47.8614203186932","16.3213287026884",""
"at:43:5072:0:3","Untereggendorf Bahnhof","47.8608899372134","16.321580230968",""
"at:43:5080:0:1","Unteroberndorf Bahnhof","48.1817979380826","15.9574301641938",""
"at:43:5080:0:2","Unteroberndorf Bahnhof","48.181887783357","15.9574571136523",""
"at:43:5090:0:1","Untersiebenbrunn Bahnhof","48.2479293263746","16.7476871028965",""
"at:43:5094:0:1","Untertullnerbach Bahnhof","48.1914344436909","16.1276609105581",""
"at:43:5094:0:2","Untertullnerbach Bahnhof","48.1915182835201","16.1276070116411",""
"at:43:5138:0:1","Wagram-Grafenegg Bahnhof","48.4342617380725","15.7763837018071",""
"at:43:5184:0:1","Weigelsdorf Bahnhof","47.9515063079318","16.413091608974",""
"at:43:5185:0:1","Weigelsdorf Kienergasse","47.9488228567097","16.4083125716618",""
"at:43:5185:0:2","Weigelsdorf Kienergasse","47.9488529410159","16.4083934200374",""
"at:43:5189:0:1","Weikendorf-Dörfles Bahnhof","48.3497842194027","16.7593113026747",""
"at:43:5189:0:2","Weikendorf-Dörfles Bahnhof","48.3497245190093","16.7593921510503",""
"at:43:5195:0:1","Weissenbach-Neuhaus Bahnhof","47.9842620549946","16.0458333713163",""
"at:43:5195:0:2","Weissenbach-Neuhaus Bahnhof","47.9838050850374","16.0454021799798",""
"at:43:5195:0:5","Weissenbach-Neuhaus Bahnhof","47.9842921186657","16.0458333713163",""
"at:43:5210:0:1","Wiener Neustadt Hauptbahnhof","47.8110038155515","16.2333656700552",""
"at:43:5210:0:10","Wiener Neustadt Hauptbahnhof","47.8110279471081","16.2332488890682",""
"at:43:5210:0:11","Wiener Neustadt Hauptbahnhof","47.8109736510901","16.2334465184307",""
"at:43:5210:0:19","Wiener Neustadt Hauptbahnhof","47.8103763911448","16.2339316086842",""
"at:43:5210:0:2","Wiener Neustadt Hauptbahnhof","47.8109374537131","16.2336890635575",""
"at:43:5210:0:3","Wiener Neustadt Hauptbahnhof","47.8109555524048","16.2335543162649",""
"at:43:5210:0:4","Wiener Neustadt Hauptbahnhof","47.8109193550152","16.2337788950859",""
"at:43:5210:0:5","Wiener Neustadt Hauptbahnhof","47.811058111538","16.2330332934",""
"at:43:5210:0:6","Wiener Neustadt Hauptbahnhof","47.8110460457682","16.2331141417756",""
"at:43:5210:0:8","Wiener Neustadt Hauptbahnhof","47.8106961372223","16.2339046592257",""
"at:43:5210:0:9","Wiener Neustadt Hauptbahnhof","47.810901256311","16.2339226255314",""
"at:43:5223:0:1","Wiener Neustadt Nord","47.8345750002659","16.238791494372",""
"at:43:5223:0:4","Wiener Neustadt Nord","47.8345930907182","16.2386387807737",""
"at:43:5227:0:1","Wiener Neustadt Civitas Nova","47.8334533799048","16.2550869336282",""
"at:43:5227:0:2","Wiener Neustadt Civitas Nova","47.8335498643298","16.2550240515583",""
"at:43:5227:0:3","Wiener Neustadt Civitas Nova","47.8334473496223","16.2556888048686",""
"at:43:5235:0:1","Wildungsmauer Bahnhof","48.1080238149913","16.8021968743445",""
"at:43:5239:0:1","Wilfleinsdorf Bahnhof","48.0219481428964","16.7199830595304",""
"at:43:5239:0:2","Wilfleinsdorf Bahnhof","48.0220382679895","16.7200010258361",""
"at:43:5239:0:3","Wilfleinsdorf Bahnhof","48.0217438587687","16.7196776323338",""
"at:43:5255:0:1","Wittmannsdorf Bahnhof","47.9203131173109","16.2197831429574",""
"at:43:5255:0:2","Wittmannsdorf Bahnhof","47.9202769962101","16.2197831429574",""
"at:43:5255:0:3","Wittmannsdorf Bahnhof","47.9206923873464","16.2193429684681",""
"at:43:5255:0:4","Wittmannsdorf Bahnhof","47.9206382060829","16.2193519516209",""
"at:43:5271:0:1","Wolfsthal","48.1355966236049","17.0062132585493",""
"at:43:5271:0:3","Wolfsthal","48.1355426677959","17.0061683427851",""
"at:43:5271:0:4","Wolfsthal","48.1354947070293","17.0061413933266",""
"at:43:5274:0:1","Wolkersdorf Bahnhof","48.3787366343606","16.5126159593154",""
"at:43:5274:0:2","Wolkersdorf Bahnhof","48.3782473672643","16.512696807691",""
"at:43:5274:0:3","Wolkersdorf Bahnhof","48.3782414005633","16.5126339256211",""
"at:43:5274:0:6","Wolkersdorf Bahnhof","48.3787127677821","16.5120769701449",""
"at:43:5301:0:1","Zeiselmauer-Königstetten Bhf.","48.3265554880381","16.1751278901776",""
"at:43:5301:0:3","Zeiselmauer-Königstetten Bhf.","48.3266749430316","16.1751368733304",""
"at:43:5303:0:3","Zellerndorf Bahnhof","48.6957480266331","15.9679224867137",""
"at:43:5304:0:1","Ziersdorf Bahnhof","48.5283862190731","15.9213178897671",""
"at:43:5304:0:4","Ziersdorf Bahnhof","48.5283624227347","15.9212729740029",""
"at:43:5323:0:1","Zöbing Bahnhof","48.4906549850375","15.6938195440322",""
"at:43:5374:0:1","Hirtenberg Bahngasse","47.9310941385593","16.1769963859688",""
"at:43:5374:0:2","Hirtenberg Bahngasse","47.9309857977655","16.1770143522745",""
"at:43:5379:0:1","St. Veit/Triesting Buchbachg.","47.9419691953887","16.1360511753129",""
"at:43:5379:0:2","St. Veit/Triesting Buchbachg.","47.942119636691","16.1350540453474",""
